codigo,descripcion,tarifa1
2100555008,BARROTE OVALADO 35x16_LBN,0
110044034,PLETINA CREMONA 4000_BEB,0
820003606,HOJA PUERTA RECTA 65RT DM_CSA,0
820003603,HOJA VENTANA RECTA 65RT DM_CSA,0
820003621,MARCO VENTANA RECTO 65RT DM_CSA,0
820003607,INVERSOR 65RT DM_CSA,0
820003611,TRAVESA�O PUERTA 65RT DM_CSA,0
840002818,GOTERON DM_CSA,0
8300030457,JGO.TAPA INVERSOR 65RT DM,0
820042317,INVERSOR CURVO 45RT DM_BEB,15,91
820042323,TRAVESA�O PUERTA 45RT DM_BEB,15,85
810042808,JUNQUILLO RECTO 17,5 DM_BEB,0
790002645,MARCO PERIMETRAL 125RT DM_CSA,0
240043121001,CHAPA 3x1,25x1 1C P1_BRONCE,0
820123606,HOJA PUERTA RECTA 65RT DM_LC4,21,27
820123603,HOJA VENTANA RECTA 65RT DM_LC4,16,23
820123621,MARCO VENTANA RECTO 65RT DM_LC4,14,85
820123607,INVERSOR 65RT DM_LC4,15,97
820123611,TRAVESA�O PUERTA 65RT DM_LC4,17,98
840122818,GOTERON DM_LC4,1,73
790002650,UNION 4 HOJAS 125RT DM_CSA,0
25012942710,MARCO PUERTA C/27 V94_LC4,0
25012943630,TRAVESA�O PUERTA C/36 V94_LC4,0
25012943623,HOJA PUERTA APER.EXT.C/36 V94_LC4,0
25012941140,INVERSOR RECTO V94_LC4,0
4400878,UNION CORREDERA LG/ABISAG_INOX,0
280004458,ESCUADRA ALINEAC.GRANDE INOX V94,0,13
840122865,SOLAPE 45mm.DM_LC4,0
790103409,CRUCE HOJAS 85RT DM_LC2,3,65
1101863,SOLAPE CURVO 40mm_LMCC++,0
25010941610,MARCO VENTANA C/16 V94_LC2,0
59008776548,PERNIO PALA NORMAL MEDAS_INOX,0
8501072703,TAPAJUNTAS 60mm.ELV100_LC2,0
62001627145,TIRADOR C/LLAVE CP50_PLATA,0
8501572703,TAPAJUNTAS 60mm.ELV100_LMC,0
400661,RECTANGULAR 60x10_LC1,0
80126962,LAMA TUBULAR 120mm_LC4,0
401531,RECTANGULAR 30x15_LMC,0
820102303,HOJA GENERAL RECTA 45RT DM_LC2,13,08
62006627145,TIRADOR C/LLAVE CP50_NEGRO,0
820022421,TRAVESA�O VENTANA 60RT DM_PEB,0
820062355,HOJA PUERTA RECTA 45RT DM_LC1,24,75
820072351,MARCO VTNA.RECTO C/SOLAPE 45RT DM_LMD,17,53
810072808,JUNQUILLO RECTO 17,5 DM_LMD,6,27
810122807,JUNQUILLO RECTO 14 DM_LC4,4,31
61011214532,MAINEL INTERIOR 25mm.CS_LC3,0
61011214533,TAPETA 8mm.CS_LC3,0
2401110101,CHAPA 2x1x1 2C P1_LC3,0
8701035770,MARCO SOLAPE HOJA OCULTA_LC2,0
8701035765,MARCO HOJA OCULTA_LC2,0
8701035766,HOJA OCULTA_LC2,0
8701035767,INVERSOR HOJA OCULTA_LC2,0
8701035768,TRAVESA�O C/FIJO LATERAL HO_LC2,0
8701035437,COMPLEMENTO AJUNQUILLAR HO_LC2,0
8701034021,JUNQUILLO RECTO 28 HO_LC2,0
820102355,HOJA PUERTA RECTA 45RT DM_LC2,18,34
810102828,REMATE INFERIOR HOJA DM_LC2,3,74
820102321,TRAVESA�O VENTANA 45RT DM_LC2,13,32
25010941620,HOJA VENTANA C/16 V94_LC2,0
25010940303,JUNQUILLO H-22mm.V94_LC2,0
61000050420,TRAVESA�O 89mm_CSA,0
61000050873,PERFIL SUELO APER.INTERIOR_CSA++,0
61000052029,PERFIL TOPE PUERTA_CSA++,0
61000053026,HOJA APER.INTERIOR_CSA++,0
73001160628,ACOPLAM.TE APER.EXT.CS-59_PMD,0
73001051034,REMATE BAJO PTA.CS-59_PMD,0
820012829,REMATE PAVIMENTO 60RT DM_PMD,0
62011656441,BISAGRA PUERTA 3 PALAS_LC3,0
61012050102,HOJA FUNCIONAL 68mm.CS68_LC4++,0
61012050420,TRAVESA�O 89mm_LC4++,0
61012050873,PERFIL SUELO APER.INTERIOR_LC4++,0
61012052029,PERFIL TOPE PUERTA_LC4++,0
61012053026,HOJA APER.INTERIOR_LC4++,0
71012061700,MARCO INFERIOR 3 CARRILES TLS-110_LC4,0
71012061703,MARCO SUPERIOR 3 CARRILES TLS-110_LC4,0
71012061702,MARCO LATERAL 3 CARRILES TLS-110_LC4,0
25015941140,INVERSOR RECTO V94_LMC,0
8501572702,TAPAJUNTAS 43mm.ELV100_LMC,0
62000688740,TOPE UNION 5X14mm,0
62000688817,ESCUADRA ATORNILLAR 21x41,3,0
62000698430,PIEZA TERMINAL PERF.SUELO,0
62000698439,PORTACEPILLO DCHA/IZDA,0
62000809080,JUNTA TOPE,0
843,ANGULO 40x3_INOX,0
61005340559,TAPETA 15mm_LBN,0
40005SLPE,MANILLA SLITTA PEQUE�A_BLANCO,0
820062441,MARCO VENTANA RECTO 60RT DM_LC1,18,27
8900014550,HOJA CENTRAL PANORAMICA NEXUS_CSA,0
8900514550,HOJA CENTRAL PANORAMICA NEXUS_LBN,0
20010AD1841,"TAPON""U""CRISTAL IZQU_LAC.INOX",0
89000PL10,FORMA U P/MARCO PVC NEXUS,0
89000PL7,CANAL PVC NEXUS,0
89000PL613,PERFIL PVC RT613 NEXUS,0
90000GTTN95P,COJINETE TANDEM NEXUS,0
90000913,APOYO P/MECANISMO MULTIPUNTO NEXUS,0
90000911,SISTEMA CIERRE 2 PUNTOS C/LLAVE NEXUS,0
90000KC75,KIT P/ACCESORIO 2 PUNTOS NEXUS,0
90000MP2,ESCUADRA REGISTRO PERSIANA NEXUS,0
900054001D,MANETA DCHA.MULTIPUNTO NEXUS_BLANCO,0
900054001I,MANETA IZDA.MULTIPUNTO NEXUS_BLANCO,0
90000G619,GOMA TAPETA P/CARRIL ABIERTO NEXUS++,0
89000RT620,MARCO RECTO PERIMETRAL NEXUS_CSA,0
89000RT616,HOJA RECTA NEXUS_CSA,0
8900071979,TAPAJUNTAS RECTO 40mm.NEXUS_CSA,0
90000KN95PP,KIT P/CORRED.2 HOJAS PANORAMICA NEXUS++,0
89000L3514,CARRIL INF.RODADURA INOX NEXUS,0
20010AD1840,"TAPON""U""CRISTAL DCHO_LAC.INOX",0
240013125101,CHAPA 3x1,25x1,5 2C P1_P.MATE,0
25004943623,HOJA PUERTA APER.EXT.C/36 V94_BEB,0
89005RT620,MARCO RECTO PERIMETRAL NEXUS_LBN,0
89005RT616,HOJA RECTA NEXUS_LBN,0
790053470,MARCO PERIMETRAL 73,5mm.85RT DM_LBN,0
790053472,HOJA LATERAL RECTA 85RT DM_LBN,0
790053474,HOJA CENTRAL REFOR.RECTA 85RT DM_LBN,0
790053473,HOJA CENTRAL RECTA 85RT DM_LBN,0
790053452,MARCO PERIMETRAL 3 CARRILES 85RT DM_LBN,0
790053471,HOJA RUEDAS RECTA 85RT DM_LBN,0
8000030174,ESCUADRA HOJA CORREDERA 85RT DM,0
8000030127,CORTAVIENTOS CORTE RECTO 85RT DM,0
8000030411,JGO.TAPA HOJA CORTE RECTO 85RT DM,0
PA,PRECIOS ACORDADOS P/ESTE PEDIDO,0
RE,RESTO DE PEDIDO,0
89000PL11,PERFIL PVC 3�HOJA NEXUS,0
90000918,SISTEMA CIERRE 2 PUNTOS NEXUS,0
90000919,SISTEMA MULTIPUNTO SUPLEMENTARIO NEXUS,0
90000KC79,KIT CONTRAPLACA P/917-919 NEXUS,0
90000KC78,KIT CONTRAPLACA P/918 NEXUS,0
640100640BI,MANILLA OSIRIDE EJE 43mm_LAC.INOX,0
5600804,HOJA LATERAL AJ_INOX,8,79
5600845,HOJA CENTRAL 45mm.AJ_INOX,8,59
8900671979,TAPAJUNTAS RECTO 40mm.NEXUS_LC1,0
25008942730,TRAVESA�O BALCON C/27 V94_INOX,0
790003429,HOJA PERIMETRAL 78mm.85RT DM_CSA,0
40006MRM,MANILLA ROTOSPEED MANIVELA_NEGRO,0
21000838,PASAMANOS 80x38_CSA,0
790062650,UNION 4 HOJAS 125RT DM_LC1,0
61008214535,MAINEL 18mm.CS_INOX,22,22
460085103B,U CANALON RECOGIDA DE AGUAS_INOX,14,98
460085174,EMBELLECEDOR CANALON RECOG.AGUAS_INOX,8,64
460085109,POSTE SOPORTE Y EVACUACION_INOX,21,44
25000941627,HOJA VENTANA CURVA C/16 V94_CSA,0
820082421,TRAVESA�O VENTANA 60RT DM_INOX,16,14
790083432,MARCO FIJO 81,5mm.85RT DM_INOX,0
820012339,HOJA PUERTA APER.EXT.45RT DM_PMD,0
810022015,MARCO PUERTA CURVO S40 DM_PEB,0
61012420834,TAPAJUNTAS PUNTO R� 50mm_LC4,0
PO,PRECIO OFERTADO,0
25007943623,HOJA PUERTA APER.EXT.C/36 V94_LMD,0
89000RT640,MARCO 4 CARRILES PERIM.NEXUS_CSA,0
89006RT640,MARCO 4 CARRILES PERIM.NEXUS_LC1,0
89006RT616,HOJA RECTA NEXUS_LC1,0
8900614550,HOJA CENTRAL PANORAMICA NEXUS_LC1,0
900064001D,MANETA DCHA.MULTIPUNTO NEXUS_NEGRO,0
900064001I,MANETA IZDA.MULTIPUNTO NEXUS_NEGRO,0
25015941627,HOJA VENTANA CURVA C/16 V94_LMC,0
21008838,PASAMANOS 80x38_INOX,0
25002941627,HOJA VENTANA CURVA C/16 V94_PEB,0
25004941627,HOJA VENTANA CURVA C/16 V94_BEB,0
25008941627,HOJA VENTANA CURVA C/16 V94_INOX,0
700784,U 30x43x30_LMD,0
25005941627,HOJA VENTANA CURVA C/16 V94_LBN,9,43
56008450,HOJA CENTRAL 45mm.CLIM.AJ_INOX,8,41
800000191,KIT CARROS INTERMEDIOS ELEVABLE,0
800000521,FALLEBA 4 CORRED.HS FA-4 C/MUELLE,0
800000240,GUIA PLETINA UNION CARROS,0
800000650,SUPLEMENTO BULON CIERRE 1mm,0
800000220,PLETINA UNION CARROS 3,0
240143121001,CHAPA 3x1,25x1 1C P1_LMP,0
84001226,HOJA CONTRAVENTANA DM_PMD,0
790083429,HOJA PERIMETRAL 78mm.85RT DM_INOX,0
820022315,MARCO PUERTA CURVO 45RT DM_PEB,0
69002508543,PILASTRA P/CURVAR MEZQUITA_PEB,0
820102403,HOJA VENTANA RECTA 60RT DM_LC2,13,86
790103436,MARCO PERIMETRAL 81,5mm.85RT DM_LC2,17,69
790103406,HOJA PERIMETRAL RECTA 85RT DM_LC2,16,2
310109715,UNION 4 HOJAS RT EXCELSA_LC2,0
84001279,SOPORTE CELOSIA DM_PMD,0
84001280,CELOSIA P/ATORNILLAR 50mm.DM_PMD,0
1550,ANGULO 50_LMC,0
89008RT620,MARCO RECTO PERIMETRAL NEXUS_INOX,0
89008RT616,HOJA RECTA NEXUS_INOX,0
8900814550,HOJA CENTRAL PANORAMICA NEXUS_INOX,0
820062323,TRAVESA�O PUERTA 45RT DM_LC1,19,93
820102402,HOJA VENTANA CURVA 60RT DM_LC2,14,3
640050757BI,CREMONA NEFER MIDI O/B G-4_BLANCO,0
640060757BI,CREMONA NEFER MIDI O/B G-4_NEGRO,0
640061408D,KIT BISAG.OSCILO G-4 DCHA_NEGRO,0
640051408D,KIT BISAG.OSCILO G-4 DCHA_BLANCO,0
640051408Z,KIT BISAG.OSCILO G-4 IZDA_BLANCO,0
640001471D,KIT BASE OSCILO 1H G-4 DCHA,0
640001471Z,KIT BASE OSCILO 1H G-4 IZDA,0
640001472D,KIT BASE OSCILO 2H G-4 DCHA,0
640001472Z,KIT BASE OSCILO 2H G-4 IZDA,0
640061408Z,KIT BISAG.OSCILO G-4 IZDA_NEGRO,0
460083002,COBIJA DE UNA PIEZA_INOX,0
400874,RECTANGULAR 70x40_INOX,0
23006838D,TAPA PASAMANOS 80x38 DCHA_NEGRO,0
23006838I,TAPA PASAMANOS 80x38 IZDA_NEGRO,0
61006342523,TRANSVERSAL 88,2mm.CW50_LC1,0
61007I70522,REMATE INF/INT.A OBRA 45mm_LMD,0
61007341503,MAINEL 104,5mm.CW50_LMD,0
61007340538,TAPETA EXTERIOR 23,5 CW50_LMD,0
61007342523,TRANSVERSAL 88,2mm.CW50_LMD,0
800000200,PLETINA UNION CARROS 1,0
800060351,MANILLA ELEV.INT.S/LLAVE+U�ERO_NEGRO,0
800000670,TOPE 90 CORREDERA ELEVABLE,0
790003446,MARCO FIJO 81,5mm.85RT DM_CSA,0
790053405,HOJA PERIMETRAL 85RT DM_LBN,0
810082015,MARCO PUERTA CURVO S40 DM_INOX,13,87
820142312,MARCO VENTANA CURVO 45RT DM_LMP,17,62
820142342,HOJA VENTANA 68mm.CURVA 45RT DM_LMP,18,84
820142356,HOJA PUERTA EXT.95mm.CURVA 45RT DM_LMP,23,94
820142321,TRAVESA�O VENTANA 45RT DM_LMP,17,45
820142316,INVERSOR RECTO 45RT DM_LMP,17,49
820142845,CANAL BISAGRAS DM_LMP,4,31
810142802,JUNQUILLO CURVO 14 DM_LMP,5,62
810142821,JUNQUILLO GRAPA 14 DM_LMP,4,58
25012941620,HOJA VENTANA C/16 V94_LC4,0
9000057P,FELPUDO 5x7 NEXUS,0
9000079P,FELPUDO 7x9 NEXUS,0
90000TC,TAPETA CENTRAL/CRUCE NEXUS,0
89012RT620,MARCO RECTO PERIMETRAL NEXUS_LC4,0
89012RT616,HOJA RECTA NEXUS_LC4,0
8901214550,HOJA CENTRAL PANORAMICA NEXUS_LC4,0
8901271979,TAPAJUNTAS RECTO 40mm.NEXUS_LC4,0
84008226,HOJA CONTRAVENTANA DM_INOX,0
460065103A,SOPORTE CANALON_LC1,0
460065103B,U CANALON RECOGIDA DE AGUAS_LC1,0
460065109,POSTE SOPORTE Y EVACUACION_LC1,0
460065174,EMBELLECEDOR CANALON RECOG.AGUAS_LC1,0
460185103A,SOPORTE CANALON_LMCC++,0
460185103B,U CANALON RECOGIDA DE AGUAS_LMCC++,0
460185174,EMBELLECEDOR CANALON RECOG.AGUAS_LMCC++,0
460185109,POSTE SOPORTE Y EVACUACION_LMCC++,0
4601810519,PERFIL REMATE COBIJA_LMCC++,0
25012943620,HOJA PUERTA APER.INT.C/36 V94_LC4,0
240111C42101,CHAPA PERF.2x1x1,2 C�40 2C_LC3,0
820042330,UNION MARCOS RECTOS 45RT DM_BEB,12,09
25007941627,HOJA VENTANA CURVA C/16 V94_LMD,0
2400715101,CHAPA 2x1x1,5 2C P1_LMD,0
810022810,JUNQUILLO RECTO 29 DM_PEB,0
790062645,MARCO PERIMETRAL 125RT DM_LC1,0
790062627,GUIA INFERIOR 125RT DM_LC1,0
820062330,UNION MARCOS RECTOS 45RT DM_LC1,15,31
90000F899,ESCUADRA 25x15 P/RT899 NEXUS,0
900000359,ESCUADRA ALINEACION RPT INOX NEXUS,0
89000RTS899,MARCO VTNA.54mm.NEXUS_CSA,0
8900010022,PERFIL UNION MARCOS NEXUS_CSA,0
820042502,HOJA VENTANA 75RT DM_BEB,33,84
820042503,INVERSOR 75RT DM_BEB,29,33
820003604,MARCO PUERTA RECTO 65RT DM_CSA,0
820003613,ESQUINERO 90� 65RT DM_CSA,0
89000RT630,MARCO 3 CARRILES PERIM.NEXUS_CSA,0
820013604,MARCO PUERTA RECTO 65RT DM_PMD,0
820013611,TRAVESA�O PUERTA 65RT DM_PMD,0
820013621,MARCO VENTANA RECTO 65RT DM_PMD,0
820013606,HOJA PUERTA RECTA 65RT DM_PMD,0
820013603,HOJA VENTANA RECTA 65RT DM_PMD,0
820013607,INVERSOR 65RT DM_PMD,0
KIT GASTO,KIT GASTO,0
820013613,ESQUINERO 90� 65RT DM_PMD,0
810012810,JUNQUILLO RECTO 29 DM_PMD,0
89001RT620,MARCO RECTO PERIMETRAL NEXUS_PMD,0
89001RT630,MARCO 3 CARRILES PERIM.NEXUS_PMD,0
89001RT616,HOJA RECTA NEXUS_PMD,0
8900114550,HOJA CENTRAL PANORAMICA NEXUS_PMD,0
240053155001,CHAPA 3x1,5x1,5 1C P1_LBN,0
90000JC,JGO.CORTAVIENTOS SUP/INF NEXUS,0
90000TJ,JGO.TAPETA+JUNTA NEOPRENO CRUCE NEXUS,0
820072417,INVERSOR CURVO 60RT DM_LMD,20,27
800000520,FALLEBA 4 CORRED.HS FA-4 S/MUELLE,0
8900571979,TAPAJUNTAS RECTO 40mm.NEXUS_LBN,0
610001080934,MARCO INFERIOR CF77_CSA,0
610081080934,MARCO INFERIOR CF77_INOX,0
62000809061,JUNTA CF77,0
62000698590,JUNTA UNION CF77,0
62000698587,JUNTA UNION CF77,0
62000698583,JUNTA UNION CF77,0
62000698585,JUNTA UNION CF77,0
62000698595,JUNTA UNION CF77,0
800013190D,MANILLA ACODADA 3190 DCHA_PLATA,0
800013190I,MANILLA ACODADA 3190 IZDA_PLATA,0
240063155001,CHAPA 3x1,5x1,5 1C P1_LC1,0
240053155101,CHAPA 3x1,5x1,5 2C P1_LBN,0
25007943615,ZOCALO V94_LMD,0
25015942730,TRAVESA�O BALCON C/27 V94_LMC,0
25015943630,TRAVESA�O PUERTA C/36 V94_LMC,0
25015942720,HOJA BALCONERA C/27 V94_LMC,0
89005RT630,MARCO 3 CARRILES PERIM.NEXUS_LBN,0
101864,ANGULO 60x40_LMCC++,0
840122860,SOLAPE 50mm.DM_LC4,4,47
820022507,MARCO VTNA.HOJA OCULTA 75RT DM_PEB,0
820022508,HOJA VTNA.OCULTA 75RT DM_PEB,0
810022509,JUNQUILLO HOJA OCULTA DM_PEB,0
61005342520,TRAVESERO 34,85mm_LBN,0
84010279,SOPORTE CELOSIA DM_LC2,0
84010280,CELOSIA P/ATORNILLAR 50mm.DM_LC2,0
810102808,JUNQUILLO RECTO 17,5 DM_LC2,2,49
410052110,STYRPANEL 2000x1000x10 2C_BLANCO,0
410052120,STYRPANEL 2000x1000x20 2C_BLANCO,0
2101303,TAPA ANCLAJE_LBP,0
2101304,BARROTE OVALADO_LBP,0
90000917,SISTEMA CIERRE 1 PUNTO NEXUS,0
89006RT620,MARCO RECTO PERIMETRAL NEXUS_LC1,0
4400678,UNION CORREDERA LG/ABISAG_LC1,0
1700023,MARCO LISO 40x20_CSA,0
1700623,MARCO LISO 40x20_LC1,0
1700223,MARCO LISO 40x20_PEB,0
1700423,MARCO LISO 40x20_BEB,0
1700823,MARCO LISO 40x20_INOX,0
1700523,MARCO LISO 40x20_LBN,5,48
11012FM4032,FORRAMARCO 40x32 P/CAJON_LC4,0
25005940305,JUNQUILLO GRAPA H-29mm.V94_LBN,1,66
820022342,HOJA VENTANA 68mm.CURVA 45RT DM_PEB,0
89007RT620,MARCO RECTO PERIMETRAL NEXUS_LMD,0
89007RT616,HOJA RECTA NEXUS_LMD,0
8900714550,HOJA CENTRAL PANORAMICA NEXUS_LMD,0
4100621982,SANDW.2000x1000x9 2C_COLOR,0
61000071592,VIGA 125mm_CSA++,0
61005071592,VIGA 125mm_LBN++,0
820042305,HOJA PUERTA CURVA 45RT DM_BEB,16,39
900056790,MANILLA PLANA EMBUT.GRANDE_BLANCO,0
820012439,HOJA PUERTA APER.EXT.60RT DM_PMD,0
11001FM4032,FORRAMARCO 40x32 P/CAJON_PMD,0
820012403,HOJA VENTANA RECTA 60RT DM_PMD,0
840052864,SOLAPE 49mm.DM_LBN,2,88
790013405,HOJA PERIMETRAL 85RT DM_PMD,0
810012809,JUNQUILLO RECTO 22,5 DM_PMD,0
240111C22101,CHAPA PERF.2x1x1,2 C�20 2C_LC3,0
1570,ANGULO 70_LMC,0
85004940304,JUNQUILLO 26mm.ELV100_BEB,0
25010943620,HOJA PUERTA APER.INT.C/36 V94_LC2,0
25010942710,MARCO PUERTA C/27 V94_LC2,0
25010943630,TRAVESA�O PUERTA C/36 V94_LC2,0
61012052503,HOJA OCULTA JUNQ.EXT.(22,7mm)CS68_LC4++,0
820122455,HOJA PUERTA 93mm.RECTA 60RT DM_LC4,21,08
820122403,HOJA VENTANA RECTA 60RT DM_LC4,15,07
820122845,CANAL BISAGRAS DM_LC4,3,21
820122847,ADAPTADOR JUNQUILLO 60RT DM_LC4,2,61
820003616,HOJA BALCON CURVA 65RT DM_CSA,0
820073621,MARCO VENTANA RECTO 65RT DM_LMD,18,89
820073611,TRAVESA�O PUERTA 65RT DM_LMD,23,24
820073607,INVERSOR 65RT DM_LMD,20,51
820073616,HOJA BALCON CURVA 65RT DM_LMD,24,06
84006364,LAMA CELOSIA PLANA DM_LC1,0
4500077TF,FELPUDO 7x7 TRI-FIN,0
25002940305,JUNQUILLO GRAPA H-29mm.V94_PEB,0
25008940305,JUNQUILLO GRAPA H-29mm.V94_INOX,0
21004838,PASAMANOS 80x38_BEB,0
62000687850,ESCUADRA 13,05x17,4,0
62000687851,ESCUADRA 5,05x10,45,0
62000687958,ESCUADRA 17,35x26,4,0
62000687859,ESCUADRA 4,95x6,15,0
62000849080,REYNASEAL DUO(BICOMPONENTE),0
25000941616,MARCO VENTANA CURVO C/16 V94_CSA,0
25002941616,MARCO VENTANA CURVO C/16 V94_PEB,0
25005941616,MARCO VENTANA CURVO C/16 V94_LBN,7,56
820002456,HOJA PUERTA APER.EXT.60RT DM_CSA,0
3900055,GOMA ABATIBLE 40x20 BASE 5,5,0
820122456,HOJA PUERTA APER.EXT.60RT DM_LC4,20,57
1901392,RECT.40x20 AUTORR_LBP,0
61012051536,MARCO 76mm_LC4++,0
25004941616,MARCO VENTANA CURVO C/16 V94_BEB,0
8500572701,TAPAJUNTAS 33mm.ELV100_LBN,2,3
85005940304,JUNQUILLO 26mm.ELV100_LBN,2,36
25004942730,TRAVESA�O BALCON C/27 V94_BEB,0
25004941611,MARCO VENTANA C/SOLAPE C/16 V94_BEB,0
25008941611,MARCO VENTANA C/SOLAPE C/16 V94_INOX,0
62000696891,PIEZA DOBLE HOJA,0
25007941130,TRAVESA�O VENTANA C/11 V94_LMD,0
61012050898,MARCO PUERTA APER.INT.CS68_LC4++,0
21000839,PASAMANOS ELIPTICO 80x38 VIDRIO_CSA,0
1900073,RECT.40x20 AUT.P/TORNILLO_CSA,0
460064001,EMBELLECEDOR CIERRE PANELUX 52mm_LC1,0
21013839,PASAMANOS ELIPTICO 80x38 VIDRIO_LBP,0
210135166,ANCLAJE 51mm_LBP,0
2101354,ANCLAJE CRISTAL_LBP,0
2101355,TAPETA ANCLAJE CRISTAL_LBP,0
1901373,RECT.40x20 AUT.P/TORNILLO_LBP,0
1273,ANGULO 70x3_LC4,0
25003941616,MARCO VENTANA CURVO C/16 V94_OEB,0
25003941627,HOJA VENTANA CURVA C/16 V94_OEB,0
25003940303,JUNQUILLO H-22mm.V94_OEB,0
25003941141,INVERSOR CURVO V94_OEB,0
820072312,MARCO VENTANA CURVO 45RT DM_LMD,20,83
1243,ANGULO 40x3_LC4,0
510114930,MANILLA 4930 MULTIFUNCION D/I_LAC.PLATA,0
25008941616,MARCO VENTANA CURVO C/16 V94_CSA _INOX,0
51001864N,CIERRE S/CONDENA-ESCUDO_PLATA,0
9000099,MATRIZ TROQUEL NEXUS 95,0
820053621,MARCO VENTANA RECTO 65RT DM_LBN,16,88
820053607,INVERSOR 65RT DM_LBN,18
820053616,HOJA BALCON CURVA 65RT DM_LBN,20,79
25004942720,HOJA BALCONERA C/27 V94_BEB,0
25004943620,HOJA PUERTA APER.INT.C/36 V94_BEB,0
25008942720,HOJA BALCONERA C/27 V94_INOX,0
23005838D,TAPA PASAMANOS 80x38 DCHA_BLANCO,0
23005838I,TAPA PASAMANOS 80x38 IZDA_BLANCO,0
460063002,COBIJA DE UNA PIEZA_LC1,0
460064000,EMBELLECEDOR CIERRE PANELUX 82mm_LC1,0
25004941130,TRAVESA�O VENTANA C/11 V94_BEB,0
51001864F,CIERRE PERIMETRAL OLE_PLATA,0
51006864F,CIERRE PERIMETRAL OLE_NEGRO,0
51010864F,CIERRE PERIMETRAL OLE_LAC.INOX,0
820102416,INVERSOR RECTO 60RT DM_LC2,0
25015941616,MARCO VENTANA CURVO C/16 V94_LMC,0
501550,REDONDO 50_LMC,0
820062412,MARCO VENTANA CURVO 60RT DM_LC1,19,81
820062402,HOJA VENTANA CURVA 60RT DM_LC1,19,36
820062417,INVERSOR CURVO 60RT DM_LC1,21,79
810072810,JUNQUILLO RECTO 29 DM_LMD,7,37
820042342,HOJA VENTANA 68mm.CURVA 45RT DM_BEB,15,33
820012324,ZOCALO 45RT DM_PMD,0
820003602,HOJA VENTANA CURVA 65RT DM_CSA,0
820003605,HOJA PUERTA CURVA 65RT DM_CSA,0
790003422,HOJA PERIMETRAL AJUNQ.85RT DM_CSA,0
810003419,JUNQUILLO CORREDERA DM_CSA,0
820053602,HOJA VENTANA CURVA 65RT DM_LBN,18,05
820053605,HOJA PUERTA CURVA 65RT DM_LBN,23,38
810052810,JUNQUILLO RECTO 29 DM_LBN,0
790053422,HOJA PERIMETRAL AJUNQ.85RT DM_LBN,0
810053419,JUNQUILLO CORREDERA DM_LBN,0
790073422,HOJA PERIMETRAL AJUNQ.85RT DM_LMD,0
810073419,JUNQUILLO CORREDERA DM_LMD,0
44001FM3020,TAPAJUNTAS 30 CO/ABAT_PMD,0
700684,U 30x43x30_LC1,0
50003175,HOJA BALCON CLIM.DISE�O PLG_OEB,0
25003941610,MARCO VENTANA C/16 V94_OEB,0
270034022,INVERSOR ELIPTICO_OEB++,0
25003943630,TRAVESA�O PUERTA C/36 V94_OEB,0
61005340558,TAPETA 13mm_LBN,0
640012088,MANILLA MISTRAL_PLATA,0
640011408Z,KIT BISAG.OSCILO G-4 IZDA_PLATA,0
640011408D,KIT BISAG.OSCILO G-4 DCHA_PLATA,0
640010840BI,CREMONA BORA 1P INT.84-104_PLATA,0
640003250C,2 COMPAS VTNA.PROYECTANTE L18,0
640003250F,2 COMPAS VTNA.PROYECTANTE L24,0
820002469,HOJA OCULTA VIDRIO 24mm.60RT DM_CSA,0
840004024,HOJA ESTRUCTURAL VIDRIO FACHADA DM_CSA,0
820012469,HOJA OCULTA VIDRIO 24mm.60RT DM_PMD,0
840064022,TRAVESA�O REMATE FACHADA DM_LC1,0
840064024,HOJA ESTRUCTURAL VIDRIO FACHADA DM_LC1,0
8300030947,SOPORTE VIDRIO HOJA ESTRUCTURAL DM,0
8300030189,ESCUADRA PIVOTES HOJA OCULTA 60RT DM,0
62000688807,ESCUADRA ATOR.C/ORIFICIO 50,2x24,0
25001941140,INVERSOR RECTO V94_PMD,0
25001943615,ZOCALO V94_PMD,0
25001943630,TRAVESA�O PUERTA C/36 V94_PMD,0
300022,PLETINA 22,5x4_CSA,0
5001879,MARCO FIJO CURVO PLG_LMCC++,0
501880,REDONDO 80_LMCC++,0
401842,RECTANGULAR 40x20_LMCC++,0
201880,CUADRADO 80_LMCC++,0
62000738213,SOPORTE VIDRIO 40,5mm,0
62000535470,TORNILLO AUTORR.6,3x49 INOX,0
2400006G001,CHAPA GOFRADA 2x1x0,6_CSA,22,58
51010141999D,MANILLA GRANDE ACODADA DCHA_LAC.INOX,0
51010141999I,MANILLA GRANDE ACODADA IZQ_LAC.INOX,0
61000340073,AISLANTE 24,2mm.PVC,0
25004943615,ZOCALO V94_BEB,0
401343,RECTANGULAR 40x25_LBP,0
25004943630,TRAVESA�O PUERTA C/36 V94_BEB,0
25008943615,ZOCALO V94_INOX,0
25008943630,TRAVESA�O PUERTA C/36 V94_INOX,0
25003941620,HOJA VENTANA C/16 V94_OEB,0
640001482,KIT BASE OSC/BAT.G2-G3 2 HOJAS C/EMPALME,0
820122340,HOJA VENTANA APER.EXT.45RT DM_LC4,18,06
820122846,SOPORTE COMPASES Y GRAPA DM_LC4,2,06
820122321,TRAVESA�O VENTANA 45RT DM_LC4,14,59
5000383,HOJA PUERTA BOCA 25 PLG_OEB,0
25003941630,TRAVESA�O VENTANA C/16 V94_OEB,0
